1000000012+1+{'lat': '50.34', 'lon': '2.05'}+444+view
1000007590+1242+{'lat': '50.34', 'lon': '2.05'}+105+view
1000007591+1234+{'lat': '50.34', 'lon': '2.05'}+409+view
1000007591+1242+{'lat': '50.34', 'lon': '2.05'}+488+view
1000007592+1226+{'lat': '23.5', 'lon': '90.0'}+67+view
1000007592+1243+{'lat': '66.75', 'lon': '30.0'}+264+view
1000007592+1198+{'lat': '66.75', 'lon': '30.0'}+229+view
1000007592+1242+{'lat': '-23.5', 'lon': '-60.0'}+367+view
1000007593+1193+{'lat': '-23.5', 'lon': '-60.0'}+49+view
1000007593+1198+{'lat': '66.75', 'lon': '30.0'}+423+view
1000007593+1178+{'lat': '66.75', 'lon': '30.0'}+410+view
1000007593+1243+{'lat': '50.34', 'lon': '2.05'}+74+view
1000007594+1227+{'lat': '-23.5', 'lon': '-60.0'}+239+view
1000007594+1205+{'lat': '66.75', 'lon': '30.0'}+247+view
1000007595+1163+{'lat': '23.5', 'lon': '90.0'}+480+view
1000007595+1235+{'lat': '66.75', 'lon': '30.0'}+422+view
1000007595+1143+{'lat': '50.34', 'lon': '2.05'}+105+view
1000007596+1229+{'lat': '50.34', 'lon': '2.05'}+409+view
1000007596+1245+{'lat': '50.34', 'lon': '2.05'}+488+view
1000007597+1201+{'lat': '23.5', 'lon': '90.0'}+67+view
1000007597+1241+{'lat': '66.75', 'lon': '30.0'}+264+view
1000007597+1216+{'lat': '66.75', 'lon': '30.0'}+229+view
1000007597+1243+{'lat': '-23.5', 'lon': '-60.0'}+367+view
1000007598+1189+{'lat': '-23.5', 'lon': '-60.0'}+49+view
1000007598+1243+{'lat': '66.75', 'lon': '30.0'}+423+view
1000007598+1215+{'lat': '66.75', 'lon': '30.0'}+410+view
1000007598+1234+{'lat': '50.34', 'lon': '2.05'}+74+view
1000007599+1232+{'lat': '66.75', 'lon': '30.0'}+204+view
1000007599+1189+{'lat': '-23.5', 'lon': '-60.0'}+239+view
1000007599+1140+{'lat': '66.75', 'lon': '30.0'}+247+view
1000007600+1209+{'lat': '50.34', 'lon': '2.05'}+273+view
1000007600+1168+{'lat': '23.5', 'lon': '90.0'}+480+view
1000007600+1195+{'lat': '66.75', 'lon': '30.0'}+422+view
1000007600+1150+{'lat': '50.34', 'lon': '2.05'}+105+view
1000007601+1230+{'lat': '50.34', 'lon': '2.05'}+409+view
1000007601+1229+{'lat': '50.34', 'lon': '2.05'}+488+view
1000007602+1235+{'lat': '23.5', 'lon': '90.0'}+67+view
1000007602+1230+{'lat': '66.75', 'lon': '30.0'}+264+view
1000007602+1238+{'lat': '66.75', 'lon': '30.0'}+229+view
1000007602+1242+{'lat': '-23.5', 'lon': '-60.0'}+367+view
1000007603+1154+{'lat': '-23.5', 'lon': '-60.0'}+49+view
1000007603+1220+{'lat': '66.75', 'lon': '30.0'}+423+view
1000007603+1155+{'lat': '66.75', 'lon': '30.0'}+410+view
1000007603+1239+{'lat': '50.34', 'lon': '2.05'}+74+view
1000007604+1239+{'lat': '66.75', 'lon': '30.0'}+204+view
1000007604+1197+{'lat': '-23.5', 'lon': '-60.0'}+239+view
1000007604+1229+{'lat': '66.75', 'lon': '30.0'}+247+view
1000007605+1204+{'lat': '50.34', 'lon': '2.05'}+273+view
1000007605+1169+{'lat': '23.5', 'lon': '90.0'}+480+view
1000007605+1242+{'lat': '66.75', 'lon': '30.0'}+422+view
1000007605+1149+{'lat': '50.34', 'lon': '2.05'}+105+view
1000007606+1219+{'lat': '50.34', 'lon': '2.05'}+488+view
1000007607+1210+{'lat': '23.5', 'lon': '90.0'}+67+view
1000007607+1231+{'lat': '66.75', 'lon': '30.0'}+264+view
1000007607+1241+{'lat': '66.75', 'lon': '30.0'}+229+view
1000007607+1237+{'lat': '-23.5', 'lon': '-60.0'}+367+view
1000007608+1201+{'lat': '-23.5', 'lon': '-60.0'}+49+view
1000007608+1210+{'lat': '66.75', 'lon': '30.0'}+423+view
1000007608+1193+{'lat': '66.75', 'lon': '30.0'}+410+view
1000007608+1240+{'lat': '50.34', 'lon': '2.05'}+74+view
1000007609+1238+{'lat': '66.75', 'lon': '30.0'}+204+view
1000007609+1207+{'lat': '-23.5', 'lon': '-60.0'}+239+view
1000007609+1180+{'lat': '66.75', 'lon': '30.0'}+247+view
1000007610+1246+{'lat': '50.34', 'lon': '2.05'}+273+view
1000007610+1239+{'lat': '23.5', 'lon': '90.0'}+480+view
1000007610+1210+{'lat': '66.75', 'lon': '30.0'}+422+view
1000007610+1225+{'lat': '66.75', 'lon': '30.0'}+406+view
1000007610+1192+{'lat': '50.34', 'lon': '2.05'}+105+view
1000007611+1220+{'lat': '50.34', 'lon': '2.05'}+488+view
1000007612+1227+{'lat': '23.5', 'lon': '90.0'}+67+view
1000007612+1229+{'lat': '66.75', 'lon': '30.0'}+264+view
1000007612+1213+{'lat': '66.75', 'lon': '30.0'}+229+view
1000007612+1241+{'lat': '-23.5', 'lon': '-60.0'}+367+view
1000007613+1179+{'lat': '-23.5', 'lon': '-60.0'}+49+view
1000007613+1180+{'lat': '66.75', 'lon': '30.0'}+423+view
1000007613+1136+{'lat': '66.75', 'lon': '30.0'}+410+view
1000007613+1245+{'lat': '50.34', 'lon': '2.05'}+74+view
1000007614+1242+{'lat': '23.5', 'lon': '90.0'}+392+view
1000007614+1221+{'lat': '66.75', 'lon': '30.0'}+204+view
1000007614+1159+{'lat': '-23.5', 'lon': '-60.0'}+239+view
1000007614+1145+{'lat': '66.75', 'lon': '30.0'}+247+view
1000007615+1183+{'lat': '50.34', 'lon': '2.05'}+273+view
1000007615+1181+{'lat': '23.5', 'lon': '90.0'}+480+view
1000007615+1234+{'lat': '66.75', 'lon': '30.0'}+422+view
1000007615+1205+{'lat': '66.75', 'lon': '30.0'}+406+view
1000007615+1186+{'lat': '50.34', 'lon': '2.05'}+105+view
1000007615+1233+{'lat': '-23.5', 'lon': '-60.0'}+145+view
1000007616+1230+{'lat': '50.34', 'lon': '2.05'}+488+view
1000007617+1234+{'lat': '23.5', 'lon': '90.0'}+67+view
1000007617+1239+{'lat': '66.75', 'lon': '30.0'}+229+view
1000007617+1237+{'lat': '-23.5', 'lon': '-60.0'}+367+view
1000007618+1212+{'lat': '-23.5', 'lon': '-60.0'}+49+view
1000007618+1205+{'lat': '66.75', 'lon': '30.0'}+423+view
1000007618+1127+{'lat': '66.75', 'lon': '30.0'}+410+view
1000007618+1237+{'lat': '50.34', 'lon': '2.05'}+74+view
1000007619+1243+{'lat': '23.5', 'lon': '90.0'}+392+view
1000007619+1235+{'lat': '66.75', 'lon': '30.0'}+204+view
1000007619+1171+{'lat': '-23.5', 'lon': '-60.0'}+239+view
1000007619+1223+{'lat': '66.75', 'lon': '30.0'}+247+view
1000007620+1241+{'lat': '50.34', 'lon': '2.05'}+273+view
1000007620+1176+{'lat': '23.5', 'lon': '90.0'}+480+view
1000007620+1229+{'lat': '66.75', 'lon': '30.0'}+422+view
1000007620+1231+{'lat': '66.75', 'lon': '30.0'}+406+view
1000007620+1216+{'lat': '50.34', 'lon': '2.05'}+105+view
1000007620+1243+{'lat': '-23.5', 'lon': '-60.0'}+145+view
1000007621+1239+{'lat': '50.34', 'lon': '2.05'}+488+view
1000007622+1213+{'lat': '23.5', 'lon': '90.0'}+67+view
1000007622+1193+{'lat': '23.5', 'lon': '90.0'}+195+view
1000007622+1204+{'lat': '66.75', 'lon': '30.0'}+229+view
1000007622+1239+{'lat': '-23.5', 'lon': '-60.0'}+367+view
1000007623+1222+{'lat': '-23.5', 'lon': '-60.0'}+49+view
1000007623+1229+{'lat': '66.75', 'lon': '30.0'}+423+view
1000007623+1208+{'lat': '66.75', 'lon': '30.0'}+410+view
1000007624+1247+{'lat': '23.5', 'lon': '90.0'}+392+view
1000007624+1227+{'lat': '66.75', 'lon': '30.0'}+204+view
1000007624+1232+{'lat': '-23.5', 'lon': '-60.0'}+239+view
1000007625+1192+{'lat': '50.34', 'lon': '2.05'}+273+view
1000007625+1197+{'lat': '23.5', 'lon': '90.0'}+480+view
1000007625+1248+{'lat': '66.75', 'lon': '30.0'}+406+view
1000007625+1144+{'lat': '50.34', 'lon': '2.05'}+105+view
1000007625+1250+{'lat': '-23.5', 'lon': '-60.0'}+145+view
1000007627+1210+{'lat': '23.5', 'lon': '90.0'}+195+view
1000007627+1245+{'lat': '66.75', 'lon': '30.0'}+229+view
1000007627+1244+{'lat': '-23.5', 'lon': '-60.0'}+367+view
1000007628+1170+{'lat': '-23.5', 'lon': '-60.0'}+49+view
1000007628+1226+{'lat': '66.75', 'lon': '30.0'}+423+view
1000007628+1195+{'lat': '66.75', 'lon': '30.0'}+410+view
1000007629+1248+{'lat': '23.5', 'lon': '90.0'}+392+view
1000007629+1226+{'lat': '66.75', 'lon': '30.0'}+204+view
1000007629+1198+{'lat': '-23.5', 'lon': '-60.0'}+239+view
1000007630+1196+{'lat': '50.34', 'lon': '2.05'}+273+view
1000007630+1238+{'lat': '23.5', 'lon': '90.0'}+480+view
1000007630+1239+{'lat': '66.75', 'lon': '30.0'}+406+view
1000007630+1239+{'lat': '50.34', 'lon': '2.05'}+105+view
1000007630+1221+{'lat': '-23.5', 'lon': '-60.0'}+145+view
1000007632+1188+{'lat': '23.5', 'lon': '90.0'}+195+view
1000007632+1205+{'lat': '66.75', 'lon': '30.0'}+229+view
1000007633+1220+{'lat': '-23.5', 'lon': '-60.0'}+49+view
1000007633+1226+{'lat': '66.75', 'lon': '30.0'}+410+view
1000007634+1249+{'lat': '23.5', 'lon': '90.0'}+392+view
1000007634+1216+{'lat': '66.75', 'lon': '30.0'}+204+view
1000007634+1211+{'lat': '-23.5', 'lon': '-60.0'}+239+view
1000007635+1188+{'lat': '50.34', 'lon': '2.05'}+273+view
1000007635+1230+{'lat': '23.5', 'lon': '90.0'}+480+view
1000007635+1242+{'lat': '66.75', 'lon': '30.0'}+406+view
1000007635+1177+{'lat': '50.34', 'lon': '2.05'}+105+view
1000007635+1233+{'lat': '-23.5', 'lon': '-60.0'}+145+view
1000007637+1235+{'lat': '23.5', 'lon': '90.0'}+195+view
1000007637+1221+{'lat': '66.75', 'lon': '30.0'}+229+view
1000007638+1167+{'lat': '-23.5', 'lon': '-60.0'}+49+view
1000007638+1199+{'lat': '66.75', 'lon': '30.0'}+410+view
1000007639+1237+{'lat': '23.5', 'lon': '90.0'}+392+view
1000007639+1218+{'lat': '66.75', 'lon': '30.0'}+204+view
1000007639+1224+{'lat': '-23.5', 'lon': '-60.0'}+239+view
1000007639+1249+{'lat': '-23.5', 'lon': '-60.0'}+283+view
1000007640+1219+{'lat': '50.34', 'lon': '2.05'}+273+view
1000007640+1247+{'lat': '23.5', 'lon': '90.0'}+433+view
1000007640+1207+{'lat': '23.5', 'lon': '90.0'}+480+view
1000007640+1220+{'lat': '66.75', 'lon': '30.0'}+406+view
1000007640+1197+{'lat': '50.34', 'lon': '2.05'}+105+view
1000007640+1246+{'lat': '-23.5', 'lon': '-60.0'}+145+view
1000007642+1180+{'lat': '23.5', 'lon': '90.0'}+195+view
1000007642+1231+{'lat': '66.75', 'lon': '30.0'}+229+view
1000007643+1229+{'lat': '66.75', 'lon': '30.0'}+410+view
1000007644+1247+{'lat': '23.5', 'lon': '90.0'}+392+view
1000007644+1221+{'lat': '66.75', 'lon': '30.0'}+204+view
1000007644+1235+{'lat': '-23.5', 'lon': '-60.0'}+239+view
1000007644+1221+{'lat': '-23.5', 'lon': '-60.0'}+283+view
1000007645+1195+{'lat': '50.34', 'lon': '2.05'}+273+view
1000007645+1202+{'lat': '23.5', 'lon': '90.0'}+433+view
1000007645+1234+{'lat': '23.5', 'lon': '90.0'}+480+view
1000007645+1229+{'lat': '66.75', 'lon': '30.0'}+406+view
1000007645+1245+{'lat': '50.34', 'lon': '2.05'}+105+view
1000007645+1247+{'lat': '-23.5', 'lon': '-60.0'}+145+view
1000007647+1240+{'lat': '23.5', 'lon': '90.0'}+195+view
1000007647+1225+{'lat': '66.75', 'lon': '30.0'}+229+view
1000007648+1205+{'lat': '66.75', 'lon': '30.0'}+410+view
1000007649+1236+{'lat': '23.5', 'lon': '90.0'}+392+view
1000007649+1243+{'lat': '66.75', 'lon': '30.0'}+204+view
1000007649+1168+{'lat': '-23.5', 'lon': '-60.0'}+239+view
1000007649+1227+{'lat': '-23.5', 'lon': '-60.0'}+283+view
1000007650+1234+{'lat': '50.34', 'lon': '2.05'}+273+view
1000007650+1190+{'lat': '23.5', 'lon': '90.0'}+433+view
1000007650+1171+{'lat': '23.5', 'lon': '90.0'}+480+view
1000007650+1224+{'lat': '66.75', 'lon': '30.0'}+406+view
1000007650+1217+{'lat': '50.34', 'lon': '2.05'}+105+view
1000007650+1240+{'lat': '-23.5', 'lon': '-60.0'}+145+view
1000007650+1238+{'lat': '-23.5', 'lon': '-60.0'}+60+view
1000007652+1246+{'lat': '23.5', 'lon': '90.0'}+195+view
1000007652+1203+{'lat': '66.75', 'lon': '30.0'}+229+view
1000007652+1171+{'lat': '50.34', 'lon': '2.05'}+457+view
1000007653+1129+{'lat': '66.75', 'lon': '30.0'}+410+view
1000007654+1235+{'lat': '23.5', 'lon': '90.0'}+392+view
1000007654+1215+{'lat': '66.75', 'lon': '30.0'}+204+view
1000007654+1220+{'lat': '-23.5', 'lon': '-60.0'}+239+view
1000007654+1219+{'lat': '-23.5', 'lon': '-60.0'}+283+view
1000007655+1221+{'lat': '50.34', 'lon': '2.05'}+273+view
1000007655+1179+{'lat': '23.5', 'lon': '90.0'}+433+view
1000007655+1218+{'lat': '23.5', 'lon': '90.0'}+480+view
1000007655+1217+{'lat': '66.75', 'lon': '30.0'}+406+view
1000007655+1190+{'lat': '50.34', 'lon': '2.05'}+105+view
1000007655+1242+{'lat': '-23.5', 'lon': '-60.0'}+145+view
1000007655+1251+{'lat': '-23.5', 'lon': '-60.0'}+60+view
1000007657+1225+{'lat': '23.5', 'lon': '90.0'}+195+view
1000007657+1237+{'lat': '66.75', 'lon': '30.0'}+229+view
1000007657+1167+{'lat': '50.34', 'lon': '2.05'}+457+view
1000007658+1154+{'lat': '66.75', 'lon': '30.0'}+410+view
1000007659+1242+{'lat': '66.75', 'lon': '30.0'}+204+view
1000007659+1233+{'lat': '-23.5', 'lon': '-60.0'}+239+view
1000007659+1248+{'lat': '-23.5', 'lon': '-60.0'}+283+view
1000007660+1210+{'lat': '50.34', 'lon': '2.05'}+273+view
1000007660+1239+{'lat': '23.5', 'lon': '90.0'}+433+view
1000007660+1237+{'lat': '23.5', 'lon': '90.0'}+480+view
1000007660+1216+{'lat': '66.75', 'lon': '30.0'}+406+view
1000007660+1239+{'lat': '50.34', 'lon': '2.05'}+105+view
1000007660+1248+{'lat': '-23.5', 'lon': '-60.0'}+145+view
1000007660+1199+{'lat': '-23.5', 'lon': '-60.0'}+60+view
1000007662+1209+{'lat': '23.5', 'lon': '90.0'}+195+view
1000007662+1212+{'lat': '66.75', 'lon': '30.0'}+229+view
1000007662+1212+{'lat': '50.34', 'lon': '2.05'}+457+view
1000007663+1200+{'lat': '66.75', 'lon': '30.0'}+410+view
1000007664+1241+{'lat': '66.75', 'lon': '30.0'}+204+view
1000007664+1153+{'lat': '-23.5', 'lon': '-60.0'}+239+view
1000007664+1210+{'lat': '-23.5', 'lon': '-60.0'}+283+view
1000007665+1228+{'lat': '50.34', 'lon': '2.05'}+273+view
1000007665+1163+{'lat': '23.5', 'lon': '90.0'}+433+view
1000007665+1196+{'lat': '23.5', 'lon': '90.0'}+480+view
1000007665+1226+{'lat': '66.75', 'lon': '30.0'}+406+view
1000007665+1168+{'lat': '50.34', 'lon': '2.05'}+105+view
1000007665+1214+{'lat': '23.5', 'lon': '90.0'}+207+view
1000007665+1237+{'lat': '-23.5', 'lon': '-60.0'}+145+view
1000007665+1248+{'lat': '-23.5', 'lon': '-60.0'}+60+view
1000007666+1203+{'lat': '23.5', 'lon': '90.0'}+456+view
1000007667+1182+{'lat': '23.5', 'lon': '90.0'}+195+view
1000007667+1229+{'lat': '66.75', 'lon': '30.0'}+229+view
1000007667+1230+{'lat': '50.34', 'lon': '2.05'}+457+view
1000007668+1234+{'lat': '66.75', 'lon': '30.0'}+410+view
1000007669+1233+{'lat': '66.75', 'lon': '30.0'}+204+view
1000007669+1184+{'lat': '-23.5', 'lon': '-60.0'}+239+view
1000007669+1206+{'lat': '-23.5', 'lon': '-60.0'}+283+view
1000007670+1245+{'lat': '50.34', 'lon': '2.05'}+273+view
1000007670+1221+{'lat': '23.5', 'lon': '90.0'}+433+view
1000007670+1235+{'lat': '23.5', 'lon': '90.0'}+480+view
1000007670+1247+{'lat': '66.75', 'lon': '30.0'}+406+view
1000007670+1134+{'lat': '50.34', 'lon': '2.05'}+105+view
1000007670+1232+{'lat': '23.5', 'lon': '90.0'}+207+view
1000007670+1227+{'lat': '-23.5', 'lon': '-60.0'}+145+view
1000007670+1241+{'lat': '-23.5', 'lon': '-60.0'}+60+view
1000007671+1212+{'lat': '23.5', 'lon': '90.0'}+456+view
1000007672+1239+{'lat': '23.5', 'lon': '90.0'}+195+view
1000007672+1226+{'lat': '66.75', 'lon': '30.0'}+229+view
1000007672+1233+{'lat': '50.34', 'lon': '2.05'}+457+view
1000007673+1185+{'lat': '66.75', 'lon': '30.0'}+410+view
1000007674+1225+{'lat': '66.75', 'lon': '30.0'}+204+view
1000007674+1209+{'lat': '-23.5', 'lon': '-60.0'}+239+view
1000007674+1213+{'lat': '-23.5', 'lon': '-60.0'}+283+view
1000007675+1207+{'lat': '50.34', 'lon': '2.05'}+273+view
1000007675+1195+{'lat': '23.5', 'lon': '90.0'}+266+view
1000007675+1174+{'lat': '23.5', 'lon': '90.0'}+433+view
1000007675+1208+{'lat': '23.5', 'lon': '90.0'}+480+view
1000007675+1211+{'lat': '66.75', 'lon': '30.0'}+406+view
1000007675+1191+{'lat': '50.34', 'lon': '2.05'}+105+view
1000007675+1174+{'lat': '23.5', 'lon': '90.0'}+207+view
1000007675+1248+{'lat': '-23.5', 'lon': '-60.0'}+145+view
1000007675+1233+{'lat': '-23.5', 'lon': '-60.0'}+60+view
1000007676+1208+{'lat': '23.5', 'lon': '90.0'}+456+view
1000007677+1195+{'lat': '23.5', 'lon': '90.0'}+195+view
1000007677+1176+{'lat': '50.34', 'lon': '2.05'}+457+view
1000007679+1208+{'lat': '66.75', 'lon': '30.0'}+204+view
1000007679+1242+{'lat': '-23.5', 'lon': '-60.0'}+239+view
1000007679+1241+{'lat': '-23.5', 'lon': '-60.0'}+283+view
1000007680+1244+{'lat': '50.34', 'lon': '2.05'}+273+view
1000007680+1182+{'lat': '23.5', 'lon': '90.0'}+266+view
1000007680+1186+{'lat': '23.5', 'lon': '90.0'}+433+view
1000007680+1201+{'lat': '23.5', 'lon': '90.0'}+480+view
1000007680+1221+{'lat': '66.75', 'lon': '30.0'}+406+view
1000007680+1154+{'lat': '50.34', 'lon': '2.05'}+105+view
1000007680+1173+{'lat': '23.5', 'lon': '90.0'}+207+view
1000007680+1204+{'lat': '-23.5', 'lon': '-60.0'}+60+view
1000007681+1238+{'lat': '23.5', 'lon': '90.0'}+456+view
1000007682+1226+{'lat': '23.5', 'lon': '90.0'}+195+view
1000007682+1245+{'lat': '50.34', 'lon': '2.05'}+457+view
1000007684+1243+{'lat': '66.75', 'lon': '30.0'}+204+view
1000007684+1170+{'lat': '-23.5', 'lon': '-60.0'}+239+view
1000007684+1237+{'lat': '-23.5', 'lon': '-60.0'}+283+view
1000007685+1225+{'lat': '50.34', 'lon': '2.05'}+273+view
1000007685+1259+{'lat': '23.5', 'lon': '90.0'}+266+view
1000007685+1250+{'lat': '23.5', 'lon': '90.0'}+433+view
1000007685+1167+{'lat': '23.5', 'lon': '90.0'}+480+view
1000007685+1241+{'lat': '66.75', 'lon': '30.0'}+406+view
1000007685+1209+{'lat': '50.34', 'lon': '2.05'}+105+view
1000007685+1204+{'lat': '23.5', 'lon': '90.0'}+207+view
1000007685+1242+{'lat': '-23.5', 'lon': '-60.0'}+60+view
1000007686+1225+{'lat': '23.5', 'lon': '90.0'}+456+view
1000007687+1249+{'lat': '23.5', 'lon': '90.0'}+195+view
1000007687+1173+{'lat': '50.34', 'lon': '2.05'}+457+view
1000007689+1206+{'lat': '50.34', 'lon': '2.05'}+75+view
1000007689+1228+{'lat': '66.75', 'lon': '30.0'}+204+view
1000007689+1231+{'lat': '-23.5', 'lon': '-60.0'}+239+view
1000007689+1237+{'lat': '-23.5', 'lon': '-60.0'}+283+view
1000007690+1191+{'lat': '50.34', 'lon': '2.05'}+273+view
1000007690+1233+{'lat': '23.5', 'lon': '90.0'}+266+view
1000007690+1214+{'lat': '23.5', 'lon': '90.0'}+433+view
1000007690+1227+{'lat': '23.5', 'lon': '90.0'}+480+view
1000007690+1221+{'lat': '66.75', 'lon': '30.0'}+406+view
1000007690+1137+{'lat': '50.34', 'lon': '2.05'}+105+view
1000007690+1257+{'lat': '23.5', 'lon': '90.0'}+207+view
1000007690+1222+{'lat': '-23.5', 'lon': '-60.0'}+60+view
1000007691+1254+{'lat': '23.5', 'lon': '90.0'}+402+view
1000007691+1215+{'lat': '23.5', 'lon': '90.0'}+456+view
1000007692+1234+{'lat': '23.5', 'lon': '90.0'}+195+view
1000007692+1249+{'lat': '50.34', 'lon': '2.05'}+457+view
1000007694+1215+{'lat': '50.34', 'lon': '2.05'}+75+view
1000007694+1237+{'lat': '66.75', 'lon': '30.0'}+204+view
1000007694+1150+{'lat': '-23.5', 'lon': '-60.0'}+239+view
1000007694+1208+{'lat': '-23.5', 'lon': '-60.0'}+283+view
1000007695+1244+{'lat': '50.34', 'lon': '2.05'}+273+view
1000007695+1193+{'lat': '23.5', 'lon': '90.0'}+266+view
1000007695+1235+{'lat': '23.5', 'lon': '90.0'}+433+view
1000007695+1243+{'lat': '66.75', 'lon': '30.0'}+406+view
1000007695+1244+{'lat': '50.34', 'lon': '2.05'}+105+view
1000007695+1197+{'lat': '23.5', 'lon': '90.0'}+207+view
1000007695+1233+{'lat': '-23.5', 'lon': '-60.0'}+60+view
1000007696+1209+{'lat': '23.5', 'lon': '90.0'}+402+view
1000007696+1236+{'lat': '23.5', 'lon': '90.0'}+456+view
1000007697+1199+{'lat': '23.5', 'lon': '90.0'}+195+view
1000007697+1194+{'lat': '50.34', 'lon': '2.05'}+457+view
1000007699+1179+{'lat': '50.34', 'lon': '2.05'}+75+view
1000007699+1211+{'lat': '66.75', 'lon': '30.0'}+204+view
1000007699+1186+{'lat': '-23.5', 'lon': '-60.0'}+239+view
1000007699+1234+{'lat': '-23.5', 'lon': '-60.0'}+283+view
1000007700+1227+{'lat': '50.34', 'lon': '2.05'}+273+view
1000007700+1219+{'lat': '23.5', 'lon': '90.0'}+266+view
1000007700+1188+{'lat': '23.5', 'lon': '90.0'}+433+view
1000007700+1223+{'lat': '66.75', 'lon': '30.0'}+406+view
1000007700+1221+{'lat': '50.34', 'lon': '2.05'}+105+view
1000007700+1245+{'lat': '23.5', 'lon': '90.0'}+207+view
1000007700+1207+{'lat': '-23.5', 'lon': '-60.0'}+60+view
1000007701+1234+{'lat': '23.5', 'lon': '90.0'}+402+view
1000007701+1256+{'lat': '23.5', 'lon': '90.0'}+456+view
1000007702+1198+{'lat': '23.5', 'lon': '90.0'}+195+view
1000007702+1250+{'lat': '50.34', 'lon': '2.05'}+457+view
1000007702+1204+{'lat': '-23.5', 'lon': '-60.0'}+434+view
1000007704+1251+{'lat': '50.34', 'lon': '2.05'}+75+view
1000007704+1229+{'lat': '66.75', 'lon': '30.0'}+204+view
1000007704+1172+{'lat': '-23.5', 'lon': '-60.0'}+239+view
1000007704+1242+{'lat': '-23.5', 'lon': '-60.0'}+283+view
1000007705+1230+{'lat': '50.34', 'lon': '2.05'}+273+view
1000007705+1204+{'lat': '23.5', 'lon': '90.0'}+266+view
1000007705+1249+{'lat': '23.5', 'lon': '90.0'}+433+view
1000007705+1243+{'lat': '66.75', 'lon': '30.0'}+406+view
1000007705+1184+{'lat': '50.34', 'lon': '2.05'}+105+view
1000007705+1185+{'lat': '23.5', 'lon': '90.0'}+207+view
1000007705+1252+{'lat': '-23.5', 'lon': '-60.0'}+60+view
1000007706+1224+{'lat': '23.5', 'lon': '90.0'}+402+view
1000007706+1252+{'lat': '23.5', 'lon': '90.0'}+456+view
1000007707+1207+{'lat': '23.5', 'lon': '90.0'}+195+view
1000007707+1200+{'lat': '50.34', 'lon': '2.05'}+457+view
1000007707+1194+{'lat': '-23.5', 'lon': '-60.0'}+434+view
1000007709+1233+{'lat': '50.34', 'lon': '2.05'}+75+view
1000007709+1221+{'lat': '-23.5', 'lon': '-60.0'}+239+view
1000007709+1228+{'lat': '-23.5', 'lon': '-60.0'}+283+view
1000007710+1242+{'lat': '50.34', 'lon': '2.05'}+273+view
1000007710+1210+{'lat': '23.5', 'lon': '90.0'}+266+view
1000007710+1162+{'lat': '23.5', 'lon': '90.0'}+433+view
1000007710+1237+{'lat': '66.75', 'lon': '30.0'}+406+view
1000007710+1206+{'lat': '23.5', 'lon': '90.0'}+207+view
1000007710+1198+{'lat': '-23.5', 'lon': '-60.0'}+60+view
1000007711+1223+{'lat': '23.5', 'lon': '90.0'}+402+view
1000007711+1210+{'lat': '23.5', 'lon': '90.0'}+456+view
1000007712+1247+{'lat': '23.5', 'lon': '90.0'}+195+view
1000007712+1251+{'lat': '50.34', 'lon': '2.05'}+457+view
1000007712+1250+{'lat': '-23.5', 'lon': '-60.0'}+434+view
1000007714+1190+{'lat': '50.34', 'lon': '2.05'}+75+view
1000007714+1203+{'lat': '-23.5', 'lon': '-60.0'}+239+view
1000007714+1215+{'lat': '-23.5', 'lon': '-60.0'}+283+view
1000007715+1202+{'lat': '50.34', 'lon': '2.05'}+273+view
1000007715+1227+{'lat': '23.5', 'lon': '90.0'}+266+view
1000007715+1210+{'lat': '23.5', 'lon': '90.0'}+433+view
1000007715+1232+{'lat': '66.75', 'lon': '30.0'}+406+view
1000007715+1260+{'lat': '23.5', 'lon': '90.0'}+72+view
1000007715+1209+{'lat': '23.5', 'lon': '90.0'}+207+view
1000007715+1217+{'lat': '-23.5', 'lon': '-60.0'}+60+view
1000007716+1206+{'lat': '23.5', 'lon': '90.0'}+402+view
1000007716+1213+{'lat': '23.5', 'lon': '90.0'}+456+view
1000007717+1213+{'lat': '23.5', 'lon': '90.0'}+195+view
1000007717+1174+{'lat': '50.34', 'lon': '2.05'}+457+view
1000007717+1218+{'lat': '-23.5', 'lon': '-60.0'}+434+view
